Gstin,payment_gap,payment_gap_pct,avg_delay_days,max_delay_days,ghost_invoice_count,ghost_invoice_pct,KycScore,is_cancelled,shared_contact_flag,self_invoice_flag,fraud_label
30ABCDE5266F1Z748,4955.900000000023,1.0000006456954516,-1.8333333333333333,5,0.0,0.0,82,0,0,0.0,1
24ABCDE4359F1Z749,3522.749999999942,0.9999994322620334,2.3333333333333335,4,2.0,25.0,74,0,0,0.0,0
10ABCDE3284F1Z750,5619.5,1.0000001601566233,0.6666666666666666,5,1.0,9.090909090909092,85,0,0,0.0,0
24ABCDE8476F1Z751,5900.679999999818,0.9999994237955251,1.3333333333333333,5,4.0,36.36363636363637,86,0,0,0.0,1
22ABCDE3165F1Z752,7738.570000000065,0.9999997673989488,1.0,5,4.0,28.57142857142857,78,0,0,0.0,0
17ABCDE4217F1Z753,2490.3400000000256,1.0000004417069603,-1.5,3,0.0,0.0,78,0,0,0.0,0
29ABCDE6583F1Z754,2672.719999999972,1.0000011224532834,1.5,5,1.0,12.5,82,0,0,0.0,0
23ABCDE8997F1Z755,1521.0,0.9999989480615932,0.8333333333333334,5,0.0,0.0,85,0,0,0.0,0
13ABCDE9667F1Z756,4374.600000000035,1.0000009600887092,1.5,4,0.0,0.0,92,0,0,0.0,0
31ABCDE1404F1Z757,2539.0800000000163,0.999998779086835,-0.5,3,0.0,0.0,95,0,0,0.0,0
32ABCDE8453F1Z758,4889.25,1.000000695403664,0.6666666666666666,5,2.0,22.22222222222222,76,0,0,0.0,0
16ABCDE9602F1Z759,4426.379999999888,0.9999992318785329,0.16666666666666666,4,3.0,27.27272727272727,76,0,0,0.0,0
32ABCDE1654F1Z760,5052.840000000026,0.9999994458565038,-2.1666666666666665,3,2.0,16.666666666666664,91,0,0,0.0,0
10ABCDE8650F1Z761,3979.1399999999558,1.0000006534079362,-0.8333333333333334,2,0.0,0.0,78,0,0,0.0,0
10ABCDE9209F1Z762,3729.960000000021,0.999999758710613,-1.1666666666666667,4,1.0,12.5,95,0,0,0.0,0
23ABCDE7992F1Z763,4442.549999999988,0.9999999099616267,0.0,5,0.0,0.0,91,0,0,0.0,0
23ABCDE7331F1Z764,6404.969999999972,1.000000281031836,1.5,5,0.0,0.0,76,0,0,0.0,0
35ABCDE5639F1Z765,5460.189999999944,0.9999996153981366,1.1666666666666667,4,2.0,16.666666666666664,71,0,0,0.0,0
26ABCDE1332F1Z766,4644.089999999967,1.0000004306550538,-1.8333333333333333,1,2.0,28.57142857142857,89,0,0,0.0,0
28ABCDE3156F1Z767,2941.3899999999558,1.0000015638888926,1.6666666666666667,4,3.0,42.857142857142854,88,0,0,0.0,1
26ABCDE8242F1Z768,3943.0,0.9999989348223368,0.8333333333333334,5,2.0,22.22222222222222,86,0,0,0.0,0
30ABCDE7387F1Z769,2329.720000000001,1.0000003004653828,1.0,4,0.0,0.0,71,0,0,0.0,0
19ABCDE1501F1Z770,5898.609999999986,0.9999992032027428,0.16666666666666666,4,2.0,20.0,85,0,0,0.0,0
27ABCDE2893F1Z771,5188.020000000019,1.0000007131820343,-2.6666666666666665,1,2.0,18.181818181818183,82,0,0,0.0,0
35ABCDE5168F1Z772,2319.3699999999953,0.9999988358921339,-1.6666666666666667,2,1.0,20.0,77,0,0,0.0,0
25ABCDE7589F1Z773,6875.469999999972,0.9999998109220486,-0.5,5,2.0,16.666666666666664,82,0,0,0.0,0
15ABCDE7260F1Z774,3935.8099999999977,0.9999989582841318,-1.3333333333333333,2,1.0,12.5,81,0,0,0.0,0
33ABCDE3021F1Z775,4080.170000000042,1.0000005637023306,-0.16666666666666666,4,1.0,12.5,90,0,0,0.0,0
34ABCDE9260F1Z776,3667.670000000042,1.0000001363263624,-0.16666666666666666,5,0.0,0.0,91,0,0,0.0,1
13ABCDE7399F1Z777,4267.859999999986,0.9999990393321067,1.8333333333333333,5,2.0,25.0,72,0,0,0.0,0
12ABCDE4894F1Z778,3882.640000000014,0.9999992788417243,-1.1666666666666667,2,1.0,12.5,100,0,0,0.0,0
21ABCDE8237F1Z779,3359.0,0.9999996129802035,-0.6666666666666666,4,1.0,16.666666666666664,92,0,0,0.0,0
24ABCDE4637F1Z780,4837.899999999965,1.000000930156504,1.0,5,2.0,18.181818181818183,73,0,0,0.0,0
35ABCDE4154F1Z781,1878.1100000000151,0.999999787019983,1.3333333333333333,5,0.0,0.0,79,0,0,0.0,0
17ABCDE5015F1Z782,6281.290000000037,0.9999999681594136,-2.0,5,3.0,21.428571428571427,87,0,0,0.0,0
20ABCDE2036F1Z783,5277.239999999991,1.0000005495299786,-1.8333333333333333,4,1.0,10.0,81,0,0,0.0,0
30ABCDE5381F1Z784,7190.800000000047,0.9999999443733756,-0.6666666666666666,4,3.0,23.076923076923077,79,0,0,0.0,0
10ABCDE9599F1Z785,6233.910000000033,0.9999998395870637,-0.3333333333333333,3,1.0,9.090909090909092,84,0,0,0.0,0
21ABCDE6211F1Z786,6723.480000000098,1.000000044619767,2.0,5,1.0,7.142857142857142,71,0,0,0.0,0
12ABCDE2463F1Z787,4616.260000000009,1.0000010831290753,1.8333333333333333,4,3.0,37.5,96,0,0,0.0,1
14ABCDE3240F1Z788,8518.579999999958,0.9999996126116368,2.3333333333333335,4,4.0,28.57142857142857,74,0,0,0.0,0
20ABCDE7149F1Z789,3693.0499999999884,1.0000005415580813,-0.16666666666666666,5,0.0,0.0,80,0,0,0.0,0
19ABCDE2256F1Z790,2600.0,0.9999988076937293,-0.6666666666666666,3,0.0,0.0,76,0,0,0.0,0
25ABCDE6599F1Z791,3762.0499999999884,1.0000013024830532,-1.3333333333333333,3,0.0,0.0,99,0,0,0.0,0
26ABCDE7773F1Z792,1646.530000000028,0.999998117256208,0.0,5,0.0,0.0,71,0,0,0.0,0
13ABCDE8794F1Z793,4673.25,1.0000007061471847,0.5,5,2.0,20.0,73,0,0,0.0,0
31ABCDE6134F1Z794,5151.479999999981,1.000000776476486,-0.6666666666666666,5,4.0,40.0,94,0,0,0.0,1
31ABCDE6499F1Z795,2656.429999999993,0.9999983812887799,0.6666666666666666,5,0.0,0.0,78,0,0,0.0,0
10ABCDE5839F1Z796,5108.73000000004,0.9999999608513364,-0.3333333333333333,4,2.0,18.181818181818183,92,0,0,0.0,0
29ABCDE7072F1Z797,4173.209999999963,0.9999994488657965,0.6666666666666666,5,2.0,20.0,77,0,0,0.0,0
34ABCDE3978F1Z798,1389.6000000000058,0.999997841110019,0.3333333333333333,4,2.0,40.0,97,0,0,0.0,1
32ABCDE3484F1Z799,5025.549999999988,1.0000004775598959,0.16666666666666666,4,3.0,27.27272727272727,80,0,0,0.0,0
22ABCDE4372F1Z800,5714.34999999986,1.0000004024956095,0.16666666666666666,4,0.0,0.0,75,0,0,0.0,0
10ABCDE3168F1Z801,2955.929999999993,1.000000372133441,1.3333333333333333,5,1.0,16.666666666666664,71,0,0,0.0,0
32ABCDE4346F1Z802,3342.6300000000047,0.9999990725874175,0.16666666666666666,5,0.0,0.0,83,0,0,0.0,0
31ABCDE2569F1Z803,9758.75,0.9999998770334466,-2.5,0,4.0,25.0,100,0,0,0.0,0
34ABCDE5089F1Z804,4317.5,0.9999993514769694,-1.0,4,1.0,12.5,73,0,0,0.0,0
30ABCDE4803F1Z805,5577.699999999953,0.9999995876438141,-1.0,5,1.0,11.11111111111111,94,0,0,0.0,0
16ABCDE2459F1Z806,5777.269999999902,0.9999994807238473,0.0,2,2.0,18.181818181818183,71,0,0,0.0,0
17ABCDE6143F1Z807,3372.240000000049,1.0000013640803511,-0.6666666666666666,1,1.0,12.5,96,0,0,0.0,0
20ABCDE4020F1Z808,5785.29999999993,1.000000086425937,-1.3333333333333333,4,0.0,0.0,97,0,0,0.0,0
35ABCDE7753F1Z809,3559.109999999986,1.0000001966784178,-1.3333333333333333,2,2.0,28.57142857142857,76,0,0,0.0,0
26ABCDE2981F1Z810,5191.219999999914,0.9999998266303626,0.8333333333333334,5,1.0,10.0,95,0,0,0.0,0
35ABCDE2711F1Z811,2616.1900000000023,1.0000018729561613,-1.8333333333333333,3,1.0,16.666666666666664,94,0,0,0.0,0
27ABCDE7919F1Z812,4327.190000000002,1.0000001155484413,-1.1666666666666667,5,3.0,30.0,86,0,0,0.0,0
21ABCDE3039F1Z813,4610.850000000035,0.999999132481756,0.6666666666666666,5,1.0,12.5,94,0,0,0.0,0
29ABCDE9044F1Z814,7369.899999999907,0.999999579370305,0.8333333333333334,5,0.0,0.0,100,0,0,0.0,0
32ABCDE7720F1Z815,7111.719999999972,1.0000005202682187,1.8333333333333333,5,1.0,7.142857142857142,100,0,0,0.0,0
22ABCDE6336F1Z816,6407.479999999981,0.9999998907526919,2.0,5,2.0,16.666666666666664,100,0,0,0.0,0
21ABCDE4958F1Z817,1751.5599999999977,1.0000017698540067,-1.8333333333333333,4,1.0,25.0,82,0,0,0.0,0
11ABCDE1729F1Z818,3676.54999999993,1.0000008703819385,-0.8333333333333334,3,1.0,11.11111111111111,93,0,0,0.0,0
28ABCDE5638F1Z819,3892.3400000000256,1.0000010533520567,-1.5,2,0.0,0.0,77,0,0,0.0,0
16ABCDE8969F1Z820,2906.710000000021,0.9999988302940429,0.6666666666666666,5,1.0,12.5,77,0,0,0.0,0
20ABCDE4362F1Z821,3612.2700000000186,1.0000011350216544,0.8333333333333334,4,3.0,37.5,75,0,0,0.0,1
27ABCDE2258F1Z822,3695.3099999999977,1.000001298945483,-1.6666666666666667,5,0.0,0.0,90,0,0,0.0,0
36ABCDE7777F1Z823,4125.030000000028,1.0000011878715667,-1.1666666666666667,2,2.0,25.0,82,0,0,0.0,0
27ABCDE7995F1Z824,8515.819999999949,0.9999997416573527,0.16666666666666666,4,0.0,0.0,89,0,0,0.0,0
21ABCDE6546F1Z825,3828.1300000000047,0.9999997387759209,-0.8333333333333334,5,3.0,33.33333333333333,74,0,0,0.0,1
18ABCDE7051F1Z826,6225.949999999953,0.9999994538988927,-1.0,3,1.0,8.333333333333332,95,0,0,0.0,0
15ABCDE1235F1Z827,3406.469999999972,1.0000005871183797,-1.1666666666666667,4,0.0,0.0,85,0,0,0.0,0
28ABCDE7803F1Z828,4450.290000000037,1.0000003595272695,1.0,5,1.0,10.0,82,0,0,0.0,0
36ABCDE7624F1Z829,3914.25,0.9999996678802917,1.0,4,0.0,0.0,93,0,0,0.0,0
30ABCDE4684F1Z830,4392.819999999891,1.0000005008174688,2.6666666666666665,5,2.0,20.0,90,0,0,0.0,0
36ABCDE1603F1Z831,5413.839999999967,0.9999991687976941,0.5,5,2.0,22.22222222222222,70,0,0,0.0,0
32ABCDE8317F1Z832,3643.6399999999558,1.0000010978044886,-0.3333333333333333,3,0.0,0.0,70,0,0,0.0,0
10ABCDE8819F1Z833,3766.680000000051,0.9999990973491564,-0.16666666666666666,5,2.0,25.0,76,0,0,0.0,0
17ABCDE9374F1Z834,7465.45000000007,1.0000005893821087,-0.16666666666666666,5,1.0,7.6923076923076925,85,0,0,0.0,0
31ABCDE2816F1Z835,6580.369999999879,0.9999993465417125,-1.0,1,2.0,14.285714285714285,93,0,0,0.0,0
32ABCDE6131F1Z836,4253.410000000033,0.9999999529789139,0.16666666666666666,4,0.0,0.0,89,0,0,0.0,0
20ABCDE1450F1Z837,2279.0400000000373,1.0000017990063417,-1.0,5,1.0,16.666666666666664,81,0,0,0.0,0
24ABCDE8086F1Z838,5299.619999999995,0.9999990754062604,1.1666666666666667,5,2.0,22.22222222222222,74,0,0,0.0,0
14ABCDE5144F1Z839,5212.130000000005,0.9999996738378666,1.3333333333333333,5,0.0,0.0,90,0,0,0.0,0
11ABCDE1453F1Z840,7069.090000000084,0.9999992926958943,0.6666666666666666,5,2.0,13.333333333333334,72,0,0,0.0,0
20ABCDE3925F1Z841,4858.829999999958,1.0000006791763036,0.3333333333333333,5,1.0,10.0,83,0,0,0.0,0
28ABCDE1821F1Z842,3431.2700000000186,0.9999993879820893,-1.0,4,1.0,20.0,78,0,0,0.0,0
20ABCDE4606F1Z843,3270.0800000000163,1.0000003058030145,-0.8333333333333334,3,0.0,0.0,94,0,0,0.0,0
19ABCDE5044F1Z844,8023.739999999991,1.0000004735948311,-1.0,4,3.0,18.75,96,0,0,0.0,0
30ABCDE4512F1Z845,4820.940000000002,1.0000007882286437,-2.3333333333333335,2,1.0,10.0,92,0,0,0.0,0
33ABCDE2137F1Z846,3660.329999999958,0.9999993989616457,-2.8333333333333335,3,0.0,0.0,85,0,0,0.0,0
10ABCDE4273F1Z847,4302.200000000012,0.9999989772684933,-2.1666666666666665,3,5.0,50.0,71,0,0,0.0,1
11ABCDE6312F1Z848,4427.179999999993,1.0000011068005856,1.1666666666666667,4,1.0,12.5,100,0,0,0.0,0
25ABCDE8657F1Z849,2322.9899999999907,0.999998966849823,1.3333333333333333,5,1.0,25.0,99,0,0,0.0,0
25ABCDE7110F1Z850,6040.579999999958,0.9999993874764054,1.3333333333333333,4,2.0,16.666666666666664,76,0,0,0.0,1
35ABCDE7354F1Z851,8243.959999999846,0.9999995633168307,2.5,5,2.0,14.285714285714285,74,0,0,0.0,0
20ABCDE9438F1Z852,3447.560000000056,0.9999990718081848,-1.6666666666666667,1,1.0,14.285714285714285,100,0,0,0.0,0
33ABCDE9053F1Z853,4244.680000000051,1.0000001413534436,2.1666666666666665,5,0.0,0.0,75,0,0,0.0,0
34ABCDE7901F1Z854,7052.609999999986,1.0000006805995585,-2.0,1,3.0,25.0,81,0,0,0.0,0
22ABCDE2752F1Z855,4563.280000000028,1.000000504023682,1.1666666666666667,5,1.0,11.11111111111111,96,0,0,0.0,0
30ABCDE3115F1Z856,7499.379999999888,0.9999997466457722,-2.3333333333333335,5,3.0,21.428571428571427,74,0,0,0.0,0
16ABCDE6496F1Z857,9722.910000000033,1.0000001337048483,0.8333333333333334,5,2.0,11.76470588235294,99,0,0,0.0,0
26ABCDE6753F1Z858,7565.770000000135,1.0000005286973102,0.3333333333333333,3,3.0,20.0,90,0,0,0.0,0
13ABCDE5235F1Z859,4071.4099999999744,1.000000687722902,-1.1666666666666667,5,2.0,22.22222222222222,73,0,0,0.0,0
28ABCDE9487F1Z860,4468.25,0.999999216696188,1.1666666666666667,5,5.0,41.66666666666667,80,0,0,0.0,1
36ABCDE4002F1Z861,2143.9800000000396,1.0000010261300465,-1.5,5,1.0,16.666666666666664,70,0,0,0.0,0
21ABCDE1100F1Z862,2333.7700000000186,0.9999985002829189,-0.5,3,2.0,33.33333333333333,90,0,0,0.0,1
21ABCDE8131F1Z863,6246.739999999874,0.9999995997913914,0.5,4,2.0,15.384615384615385,91,0,0,0.0,0
11ABCDE2304F1Z864,3316.3700000000536,1.0000008442973545,0.6666666666666666,5,1.0,11.11111111111111,85,0,0,0.0,0
28ABCDE4791F1Z865,4765.330000000016,1.000001028261433,2.6666666666666665,5,1.0,14.285714285714285,100,0,0,0.0,0
32ABCDE1432F1Z866,3347.9199999999255,0.9999994324837524,-3.1666666666666665,0,1.0,16.666666666666664,75,0,0,0.0,0
36ABCDE9385F1Z867,3989.8099999999977,0.9999997744253988,-2.3333333333333335,3,2.0,28.57142857142857,85,0,0,0.0,0
23ABCDE1961F1Z868,5692.699999999953,1.0000007026547622,-1.0,4,2.0,15.384615384615385,90,0,0,0.0,0
27ABCDE3022F1Z869,5450.660000000033,0.9999997614968358,0.16666666666666666,5,1.0,7.142857142857142,90,0,0,0.0,0
16ABCDE9684F1Z870,5237.770000000077,0.9999991790406235,-1.5,5,1.0,11.11111111111111,89,0,0,0.0,0
27ABCDE9003F1Z871,6716.119999999995,0.9999999553313533,2.0,4,2.0,16.666666666666664,99,0,0,0.0,0
15ABCDE4596F1Z872,4963.190000000002,1.0000010074176164,1.8333333333333333,5,3.0,30.0,98,0,0,0.0,0
21ABCDE8842F1Z873,3057.5499999999884,1.0000013736507196,-0.6666666666666666,3,2.0,33.33333333333333,80,0,0,0.0,1
23ABCDE9291F1Z874,6493.89999999979,1.0000002771832475,-0.6666666666666666,4,5.0,50.0,85,0,0,0.0,1
20ABCDE2810F1Z875,2346.2999999999884,1.0000012359901005,0.3333333333333333,5,1.0,14.285714285714285,84,0,0,0.0,0
25ABCDE5996F1Z876,7597.290000000037,1.0000006318046395,-0.5,5,2.0,15.384615384615385,88,0,0,0.0,0
35ABCDE5529F1Z877,3327.9000000000815,1.0000003605879124,1.3333333333333333,5,2.0,22.22222222222222,93,0,0,0.0,0
29ABCDE4254F1Z878,3974.2399999999907,0.999999270301267,1.3333333333333333,5,1.0,14.285714285714285,86,0,0,0.0,0
29ABCDE2689F1Z879,4913.559999999998,0.9999994708523705,0.6666666666666666,5,1.0,11.11111111111111,96,0,0,0.0,0
12ABCDE1045F1Z880,1801.9400000000023,1.0000012209078484,1.0,4,1.0,25.0,93,0,0,0.0,0
13ABCDE8879F1Z881,7297.030000000144,0.9999996710991913,2.3333333333333335,5,2.0,13.333333333333334,80,0,0,0.0,0
15ABCDE7277F1Z882,2004.179999999993,0.9999996507300928,-0.3333333333333333,3,0.0,0.0,89,0,0,0.0,0
31ABCDE9450F1Z883,4724.159999999916,0.9999996189800097,-0.6666666666666666,5,1.0,12.5,73,0,0,0.0,0
23ABCDE3993F1Z884,6896.010000000009,0.9999998984920381,0.0,5,4.0,36.36363636363637,87,0,0,0.0,1
34ABCDE8942F1Z885,3756.9100000000326,1.0000013042650537,1.3333333333333333,5,1.0,12.5,92,0,0,0.0,0
11ABCDE1057F1Z886,2395.209999999992,0.9999998747500343,-1.3333333333333333,3,1.0,16.666666666666664,80,0,0,0.0,0
22ABCDE7185F1Z887,4635.900000000023,1.0000001078539393,-0.5,5,3.0,21.428571428571427,85,0,0,0.0,0
32ABCDE6224F1Z888,3533.1699999999837,0.999999971696801,1.1666666666666667,5,0.0,0.0,81,0,0,0.0,0
31ABCDE3814F1Z889,3625.8800000000047,0.9999986486057526,0.5,5,0.0,0.0,95,0,0,0.0,0
21ABCDE3550F1Z890,5848.910000000033,1.00000082066641,1.6666666666666667,5,2.0,15.384615384615385,94,0,0,0.0,0
22ABCDE4436F1Z891,3584.069999999949,1.0000011997547784,-0.16666666666666666,5,1.0,14.285714285714285,81,0,0,0.0,0
12ABCDE4530F1Z892,5532.119999999995,0.9999999096187429,0.6666666666666666,5,0.0,0.0,72,0,0,0.0,0
17ABCDE3058F1Z893,5395.489999999991,0.9999993142425485,2.5,4,1.0,10.0,91,0,0,0.0,0
33ABCDE8660F1Z894,4632.380000000005,0.9999990933394525,0.5,4,2.0,20.0,94,0,0,0.0,0
33ABCDE6154F1Z895,4941.540000000037,1.0000000809464398,-0.16666666666666666,5,1.0,11.11111111111111,94,0,0,0.0,0
29ABCDE1772F1Z896,2445.1299999999756,0.9999999182047548,0.16666666666666666,4,0.0,0.0,92,0,0,0.0,1
36ABCDE5822F1Z897,4090.0,0.9999998044010161,0.5,4,0.0,0.0,85,0,0,0.0,0
25ABCDE4733F1Z898,5276.050000000047,0.9999998673250138,-0.5,5,1.0,9.090909090909092,74,0,0,0.0,0
28ABCDE5946F1Z899,4901.930000000051,1.000000714005004,-0.8333333333333334,3,3.0,33.33333333333333,84,0,0,0.0,1
23ABCDE7779F1Z900,3807.8099999999977,0.9999998161673315,0.0,5,2.0,28.57142857142857,90,0,0,0.0,0
33ABCDE3319F1Z901,4887.979999999981,1.000000675125964,-1.3333333333333333,5,1.0,10.0,82,0,0,0.0,0
29ABCDE2815F1Z902,6092.829999999958,0.9999992942529158,1.3333333333333333,5,4.0,33.33333333333333,81,0,0,0.0,1
30ABCDE2951F1Z903,4853.27999999997,1.0000007005576337,-1.5,4,2.0,25.0,71,0,0,0.0,0
15ABCDE6330F1Z904,3109.929999999993,1.0000015756006448,-1.0,1,1.0,20.0,88,0,0,0.0,0
17ABCDE7235F1Z905,2809.1900000000023,0.9999999288051062,-0.5,3,2.0,33.33333333333333,91,0,0,0.0,1
16ABCDE6580F1Z906,3794.2300000000396,0.9999991039033179,0.6666666666666666,5,4.0,57.14285714285714,76,0,0,0.0,1
19ABCDE6366F1Z907,3800.2699999999604,0.9999988948165793,-0.6666666666666666,3,2.0,22.22222222222222,87,0,0,0.0,0
27ABCDE4969F1Z908,5545.199999999953,0.999999765563056,-1.0,2,0.0,0.0,91,0,0,0.0,0
29ABCDE8917F1Z909,4724.149999999965,1.000000444524602,-0.3333333333333333,4,0.0,0.0,93,0,0,0.0,0
10ABCDE7910F1Z910,5578.449999999953,0.9999993546598566,0.16666666666666666,5,0.0,0.0,93,0,0,0.0,0
33ABCDE8751F1Z911,4657.139999999956,1.0000000644172122,-1.3333333333333333,2,0.0,0.0,97,0,0,0.0,0
16ABCDE4040F1Z912,2109.289999999979,1.0000022756524243,1.3333333333333333,5,0.0,0.0,75,0,0,0.0,0
21ABCDE1891F1Z913,3099.2000000000116,0.999999322406245,-2.3333333333333335,0,1.0,20.0,81,0,0,0.0,0
18ABCDE1526F1Z914,3530.570000000007,0.9999999433519285,1.8333333333333333,5,2.0,22.22222222222222,99,0,0,0.0,0
31ABCDE8949F1Z915,3783.9799999999814,1.000001136370929,-2.6666666666666665,4,0.0,0.0,94,0,0,0.0,0
16ABCDE8753F1Z916,2951.5100000000675,1.000000643738727,-1.8333333333333333,2,0.0,0.0,74,0,0,0.0,0
28ABCDE4010F1Z917,7017.689999999944,1.0000000712485133,-1.0,2,5.0,41.66666666666667,93,0,0,0.0,1
23ABCDE9572F1Z918,4768.570000000065,0.9999990563217718,0.6666666666666666,4,0.0,0.0,88,0,0,0.0,0
27ABCDE7945F1Z919,5244.95000000007,0.9999993517578382,-1.1666666666666667,5,1.0,12.5,99,0,0,0.0,0
13ABCDE7599F1Z920,1504.4499999999825,0.9999977400429834,-0.5,2,0.0,0.0,81,0,0,0.0,0
22ABCDE3274F1Z921,5866.0800000000745,1.0000007330283982,-1.3333333333333333,2,1.0,9.090909090909092,94,0,0,0.0,0
23ABCDE6545F1Z922,9011.819999999832,1.000000044386134,0.6666666666666666,4,3.0,17.647058823529413,77,0,0,0.0,0
35ABCDE1950F1Z923,6035.84999999986,0.9999993207257711,-1.5,3,3.0,30.0,70,0,0,0.0,0
33ABCDE9435F1Z924,6055.140000000014,0.9999998348510819,-1.5,3,0.0,0.0,86,0,0,0.0,0
12ABCDE2478F1Z925,5577.800000000163,0.9999997669332827,-0.16666666666666666,3,1.0,7.142857142857142,73,0,0,0.0,0
33ABCDE7938F1Z926,4539.570000000007,1.0000009251986184,-1.6666666666666667,4,0.0,0.0,73,0,0,0.0,0
32ABCDE9348F1Z927,3765.530000000028,0.9999991236301184,1.5,5,2.0,25.0,82,0,0,0.0,0
15ABCDE8290F1Z928,5181.569999999949,1.0000008877625957,-0.3333333333333333,5,3.0,33.33333333333333,83,0,0,0.0,1
31ABCDE1724F1Z929,4459.020000000019,1.0000005830881078,0.6666666666666666,5,0.0,0.0,85,0,0,0.0,0
31ABCDE8999F1Z930,4533.880000000063,1.000000419067302,3.6666666666666665,5,2.0,25.0,71,0,0,0.0,0
29ABCDE6278F1Z931,4945.310000000056,0.999999757345919,2.5,3,0.0,0.0,88,0,0,0.0,0
35ABCDE6419F1Z932,3141.5400000000373,1.0000011141045273,1.3333333333333333,5,0.0,0.0,78,0,0,0.0,0
35ABCDE5442F1Z933,3374.2099999999627,0.9999998518171771,2.3333333333333335,5,1.0,14.285714285714285,99,0,0,0.0,0
35ABCDE7844F1Z934,1788.8000000000175,0.999998378804069,-1.1666666666666667,3,1.0,20.0,81,0,0,0.0,0
27ABCDE1897F1Z935,5491.579999999958,0.9999998543224491,1.6666666666666667,5,3.0,25.0,88,0,0,0.0,0
32ABCDE4086F1Z936,4887.239999999991,1.0000004296905602,-1.0,4,2.0,22.22222222222222,80,0,0,0.0,0
27ABCDE8307F1Z937,2628.2300000000105,1.000000380484353,0.3333333333333333,5,0.0,0.0,73,0,0,0.0,0
15ABCDE6730F1Z938,5043.030000000028,0.9999997422185398,-0.5,4,1.0,8.333333333333332,91,0,0,0.0,0
17ABCDE1520F1Z939,3191.1600000000326,0.9999999373268795,-2.8333333333333335,2,1.0,14.285714285714285,80,0,0,0.0,0
35ABCDE9088F1Z940,7009.810000000056,0.9999996005599544,0.0,4,3.0,27.27272727272727,77,0,0,0.0,0
22ABCDE3520F1Z941,2659.3499999999767,0.9999990975246368,-1.5,1,0.0,0.0,94,0,0,0.0,0
22ABCDE2221F1Z942,3711.5599999999977,1.0000002155428365,-0.5,5,0.0,0.0,88,0,0,0.0,0
31ABCDE2874F1Z943,4146.239999999991,0.9999988182077693,0.3333333333333333,5,1.0,14.285714285714285,80,0,0,0.0,1
15ABCDE3539F1Z944,3953.710000000021,1.0000011128800337,-0.16666666666666666,3,1.0,14.285714285714285,88,0,0,0.0,0
29ABCDE9845F1Z945,5468.920000000042,1.0000000914257452,0.0,5,0.0,0.0,100,0,0,0.0,0
30ABCDE3663F1Z946,4839.850000000035,1.0000003512506859,0.0,4,2.0,22.22222222222222,100,0,0,0.0,1
33ABCDE4013F1Z947,4200.699999999953,0.9999992858338126,-2.1666666666666665,4,0.0,0.0,99,0,0,0.0,0
28ABCDE2244F1Z948,5069.47000000003,0.9999997238370908,-2.0,3,1.0,9.090909090909092,99,0,0,0.0,0
26ABCDE6141F1Z949,2871.3699999999953,0.9999998258671235,-3.6666666666666665,-1,1.0,16.666666666666664,75,0,0,0.0,0
16ABCDE8694F1Z950,4166.099999999977,0.9999991118799987,-1.3333333333333333,3,3.0,42.857142857142854,78,0,0,0.0,1
29ABCDE9229F1Z951,4789.899999999965,1.0000001670181213,1.6666666666666667,5,0.0,0.0,89,0,0,0.0,0
20ABCDE1055F1Z952,3195.640000000014,1.000000219048506,-1.3333333333333333,4,1.0,14.285714285714285,91,0,0,0.0,1
18ABCDE4807F1Z953,7592.630000000005,1.0000005399976317,0.16666666666666666,5,2.0,13.333333333333334,71,0,0,0.0,0
24ABCDE2549F1Z954,7301.180000000051,1.000000219142714,2.0,5,2.0,15.384615384615385,74,0,0,0.0,0
17ABCDE1295F1Z955,5395.640000000014,1.0000002409353344,-0.3333333333333333,4,1.0,10.0,75,0,0,0.0,0
16ABCDE2051F1Z956,4673.089999999967,1.000000042798229,1.5,5,1.0,14.285714285714285,79,0,0,0.0,0
26ABCDE5200F1Z957,5465.630000000005,0.9999993962273329,1.0,5,0.0,0.0,95,0,0,0.0,0
18ABCDE4676F1Z958,6654.389999999898,1.0000001202213868,0.5,4,0.0,0.0,79,0,0,0.0,0
29ABCDE3352F1Z959,6109.119999999995,1.0000005238073029,-1.3333333333333333,5,3.0,21.428571428571427,93,0,0,0.0,0
22ABCDE9373F1Z960,4281.430000000109,1.0000004671338882,-0.8333333333333334,3,2.0,25.0,90,0,0,0.0,0
12ABCDE3527F1Z961,4987.969999999914,0.9999992181193881,-0.3333333333333333,5,1.0,10.0,97,0,0,0.0,0
19ABCDE3698F1Z962,4728.919999999984,1.0000009304458688,1.8333333333333333,3,2.0,20.0,97,0,0,0.0,0
26ABCDE3221F1Z963,3870.6900000000023,0.9999994574613678,-1.8333333333333333,4,2.0,25.0,99,0,0,0.0,0
14ABCDE8807F1Z964,6323.319999999832,0.9999997944118122,0.5,4,3.0,27.27272727272727,72,0,0,0.0,0
34ABCDE8159F1Z965,3366.7799999999697,1.000000980165976,-0.5,5,0.0,0.0,93,0,0,0.0,0
14ABCDE6854F1Z966,5075.539999999979,0.9999996256557312,-0.6666666666666666,4,0.0,0.0,86,0,0,0.0,0
32ABCDE8216F1Z967,6339.439999999944,0.9999992901586164,-0.16666666666666666,4,1.0,9.090909090909092,97,0,0,0.0,0
20ABCDE3560F1Z968,9195.859999999753,1.0000005110997947,0.16666666666666666,3,2.0,10.526315789473683,100,0,0,0.0,0
