Gstin,Status,KycScore,SharedContact,Sector
13ABCDE2128F1Z676,Active,97,9584216539,General
22ABCDE7054F1Z677,Active,84,9760015278,General
30ABCDE3918F1Z678,Active,100,9973899533,General
27ABCDE9920F1Z679,Active,80,9410570299,General
33ABCDE1648F1Z680,Active,78,9161117524,General
23ABCDE1877F1Z681,Active,82,9180986023,General
33ABCDE3285F1Z682,Active,86,9939192003,General
32ABCDE8704F1Z683,Active,84,9442811068,General
13ABCDE9700F1Z684,Active,87,9482019315,General
27ABCDE1891F1Z685,Active,98,9291578418,General
31ABCDE7827F1Z686,Active,99,9717957425,General
13ABCDE3104F1Z687,Active,91,9698401649,General
17ABCDE2277F1Z688,Active,91,9421197382,General
33ABCDE4027F1Z689,Active,98,9223967751,General
29ABCDE9153F1Z690,Active,73,9438219465,General
19ABCDE2975F1Z691,Active,97,9448772362,General
26ABCDE4302F1Z692,Active,85,9610881315,General
10ABCDE7594F1Z693,Active,99,9747225744,General
28ABCDE9365F1Z694,Active,83,9853521805,General
30ABCDE4085F1Z695,Active,94,9151142865,General
14ABCDE4016F1Z696,Active,73,9588154017,General
19ABCDE9155F1Z697,Active,82,9471344718,General
23ABCDE1469F1Z698,Active,97,9961974363,General
24ABCDE8010F1Z699,Active,74,9543765631,General
22ABCDE5107F1Z700,Active,93,9253608135,General
26ABCDE6236F1Z701,Active,90,9790556362,General
16ABCDE4036F1Z702,Active,80,9253919833,General
14ABCDE9777F1Z703,Active,75,9639537085,General
16ABCDE4429F1Z704,Active,87,9663206262,General
25ABCDE6535F1Z705,Active,97,9231468785,General
27ABCDE5969F1Z706,Active,93,9831426463,General
14ABCDE9891F1Z707,Active,100,9722795676,General
32ABCDE6297F1Z708,Active,97,9875664847,General
12ABCDE8560F1Z709,Active,100,9772092311,General
13ABCDE5965F1Z710,Active,85,9686600730,General
22ABCDE2253F1Z711,Active,93,9748409547,General
11ABCDE5369F1Z712,Active,90,9655763519,General
17ABCDE8496F1Z713,Active,95,9318509299,General
10ABCDE6895F1Z714,Active,82,9702851051,General
27ABCDE7203F1Z715,Active,83,9563456543,General
36ABCDE7356F1Z716,Active,82,9403645442,General
20ABCDE9612F1Z717,Active,73,9556686515,General
29ABCDE7665F1Z718,Active,97,9842929220,General
13ABCDE4705F1Z719,Active,85,9500301244,General
26ABCDE6954F1Z720,Active,91,9875625597,General
18ABCDE5731F1Z721,Active,97,9191184408,General
16ABCDE1269F1Z722,Active,72,9459157821,General
20ABCDE9165F1Z723,Active,85,9943936684,General
21ABCDE2778F1Z724,Active,71,9712080631,General
24ABCDE9841F1Z725,Active,83,9711819389,General
12ABCDE9188F1Z726,Active,91,9976257665,General
35ABCDE6960F1Z727,Active,79,9446710257,General
27ABCDE3598F1Z728,Active,93,9612812099,General
22ABCDE1681F1Z729,Active,74,9343307622,General
19ABCDE3781F1Z730,Active,84,9678227586,General
15ABCDE8550F1Z731,Active,77,9197141425,General
19ABCDE3944F1Z732,Active,81,9867062691,General
10ABCDE3224F1Z733,Active,89,9859549898,General
18ABCDE3507F1Z734,Active,95,9717868725,General
35ABCDE3453F1Z735,Active,91,9324261466,General
27ABCDE8704F1Z736,Active,99,9219865042,General
32ABCDE2548F1Z737,Active,75,9219399822,General
25ABCDE1666F1Z738,Active,99,9937483827,General
35ABCDE2941F1Z739,Active,90,9310648950,General
12ABCDE1494F1Z740,Active,79,9607648111,General
15ABCDE6870F1Z741,Active,76,9645189213,General
18ABCDE3780F1Z742,Active,77,9939481795,General
17ABCDE4953F1Z743,Active,99,9862577516,General
33ABCDE5932F1Z744,Active,85,9189900049,General
30ABCDE3471F1Z745,Active,72,9366720550,General
34ABCDE5263F1Z746,Active,93,9495505549,General
16ABCDE2755F1Z747,Active,84,9730427309,General
30ABCDE5266F1Z748,Active,82,9895610703,General
24ABCDE4359F1Z749,Active,74,9559879004,General
10ABCDE3284F1Z750,Active,85,9730854230,General
24ABCDE8476F1Z751,Active,86,9837981615,General
22ABCDE3165F1Z752,Active,78,9123324291,General
17ABCDE4217F1Z753,Active,78,9565185691,General
29ABCDE6583F1Z754,Active,82,9538529247,General
23ABCDE8997F1Z755,Active,85,9540306704,General
13ABCDE9667F1Z756,Active,92,9865749321,General
31ABCDE1404F1Z757,Active,95,9482206200,General
32ABCDE8453F1Z758,Active,76,9225052035,General
16ABCDE9602F1Z759,Active,76,9236318176,General
32ABCDE1654F1Z760,Active,91,9503910169,General
10ABCDE8650F1Z761,Active,78,9939585043,General
10ABCDE9209F1Z762,Active,95,9947754364,General
23ABCDE7992F1Z763,Active,91,9715332021,General
23ABCDE7331F1Z764,Active,76,9736977422,General
35ABCDE5639F1Z765,Active,71,9921247220,General
26ABCDE1332F1Z766,Active,89,9474821572,General
28ABCDE3156F1Z767,Active,88,9790779690,General
26ABCDE8242F1Z768,Active,86,9656654889,General
30ABCDE7387F1Z769,Active,71,9952954874,General
19ABCDE1501F1Z770,Active,85,9706561912,General
27ABCDE2893F1Z771,Active,82,9309424327,General
35ABCDE5168F1Z772,Active,77,9633553323,General
25ABCDE7589F1Z773,Active,82,9782736693,General
15ABCDE7260F1Z774,Active,81,9744728049,General
33ABCDE3021F1Z775,Active,90,9968968764,General
34ABCDE9260F1Z776,Active,91,9222137786,General
13ABCDE7399F1Z777,Active,72,9479139774,General
12ABCDE4894F1Z778,Active,100,9238856943,General
21ABCDE8237F1Z779,Active,92,9591376121,General
24ABCDE4637F1Z780,Active,73,9233820112,General
35ABCDE4154F1Z781,Active,79,9512560405,General
17ABCDE5015F1Z782,Active,87,9837555400,General
20ABCDE2036F1Z783,Active,81,9412588362,General
30ABCDE5381F1Z784,Active,79,9186476948,General
10ABCDE9599F1Z785,Active,84,9741062746,General
21ABCDE6211F1Z786,Active,71,9151874695,General
12ABCDE2463F1Z787,Active,96,9952568979,General
14ABCDE3240F1Z788,Active,74,9276639115,General
20ABCDE7149F1Z789,Active,80,9409854165,General
19ABCDE2256F1Z790,Active,76,9755202642,General
25ABCDE6599F1Z791,Active,99,9529989306,General
26ABCDE7773F1Z792,Active,71,9785185178,General
13ABCDE8794F1Z793,Active,73,9526307280,General
31ABCDE6134F1Z794,Active,94,9562786468,General
31ABCDE6499F1Z795,Active,78,9937302745,General
10ABCDE5839F1Z796,Active,92,9133573144,General
29ABCDE7072F1Z797,Active,77,9390943410,General
34ABCDE3978F1Z798,Active,97,9912752979,General
32ABCDE3484F1Z799,Active,80,9430148234,General
22ABCDE4372F1Z800,Active,75,9545645122,General
10ABCDE3168F1Z801,Active,71,9309302914,General
32ABCDE4346F1Z802,Active,83,9904275048,General
31ABCDE2569F1Z803,Active,100,9100432340,General
34ABCDE5089F1Z804,Active,73,9148748488,General
30ABCDE4803F1Z805,Active,94,9643323181,General
16ABCDE2459F1Z806,Active,71,9622140078,General
17ABCDE6143F1Z807,Active,96,9344006955,General
20ABCDE4020F1Z808,Active,97,9978121602,General
35ABCDE7753F1Z809,Active,76,9878602171,General
26ABCDE2981F1Z810,Active,95,9520238411,General
35ABCDE2711F1Z811,Active,94,9907104390,General
27ABCDE7919F1Z812,Active,86,9811475766,General
21ABCDE3039F1Z813,Active,94,9396173076,General
29ABCDE9044F1Z814,Active,100,9988469652,General
32ABCDE7720F1Z815,Active,100,9424963350,General
22ABCDE6336F1Z816,Active,100,9128745563,General
21ABCDE4958F1Z817,Active,82,9167646129,General
11ABCDE1729F1Z818,Active,93,9831550119,General
28ABCDE5638F1Z819,Active,77,9547765911,General
16ABCDE8969F1Z820,Active,77,9405589004,General
20ABCDE4362F1Z821,Active,75,9418430683,General
27ABCDE2258F1Z822,Active,90,9654778907,General
36ABCDE7777F1Z823,Active,82,9911094408,General
27ABCDE7995F1Z824,Active,89,9313029951,General
21ABCDE6546F1Z825,Active,74,9232335626,General
18ABCDE7051F1Z826,Active,95,9554555800,General
15ABCDE1235F1Z827,Active,85,9342653860,General
28ABCDE7803F1Z828,Active,82,9705332600,General
36ABCDE7624F1Z829,Active,93,9134384740,General
30ABCDE4684F1Z830,Active,90,9341674785,General
36ABCDE1603F1Z831,Active,70,9252123455,General
32ABCDE8317F1Z832,Active,70,9728367099,General
10ABCDE8819F1Z833,Active,76,9602047092,General
17ABCDE9374F1Z834,Active,85,9402615331,General
31ABCDE2816F1Z835,Active,93,9416308678,General
32ABCDE6131F1Z836,Active,89,9675420176,General
20ABCDE1450F1Z837,Active,81,9978306066,General
24ABCDE8086F1Z838,Active,74,9317758826,General
14ABCDE5144F1Z839,Active,90,9579337760,General
11ABCDE1453F1Z840,Active,72,9130715750,General
20ABCDE3925F1Z841,Active,83,9237189129,General
28ABCDE1821F1Z842,Active,78,9689373335,General
20ABCDE4606F1Z843,Active,94,9199283441,General
19ABCDE5044F1Z844,Active,96,9787131232,General
30ABCDE4512F1Z845,Active,92,9800183758,General
33ABCDE2137F1Z846,Active,85,9734701771,General
10ABCDE4273F1Z847,Active,71,9295004290,General
11ABCDE6312F1Z848,Active,100,9820923058,General
25ABCDE8657F1Z849,Active,99,9572338841,General
25ABCDE7110F1Z850,Active,76,9433799750,General
35ABCDE7354F1Z851,Active,74,9222578333,General
20ABCDE9438F1Z852,Active,100,9337979116,General
33ABCDE9053F1Z853,Active,75,9940815803,General
34ABCDE7901F1Z854,Active,81,9808879042,General
22ABCDE2752F1Z855,Active,96,9852014663,General
30ABCDE3115F1Z856,Active,74,9752421586,General
16ABCDE6496F1Z857,Active,99,9967867809,General
26ABCDE6753F1Z858,Active,90,9451637044,General
13ABCDE5235F1Z859,Active,73,9469539154,General
28ABCDE9487F1Z860,Active,80,9311233594,General
36ABCDE4002F1Z861,Active,70,9269694393,General
21ABCDE1100F1Z862,Active,90,9696491847,General
21ABCDE8131F1Z863,Active,91,9523763875,General
11ABCDE2304F1Z864,Active,85,9631390507,General
28ABCDE4791F1Z865,Active,100,9887770004,General
32ABCDE1432F1Z866,Active,75,9740704874,General
36ABCDE9385F1Z867,Active,85,9905810603,General
23ABCDE1961F1Z868,Active,90,9510865776,General
27ABCDE3022F1Z869,Active,90,9492080981,General
16ABCDE9684F1Z870,Active,89,9342332583,General
27ABCDE9003F1Z871,Active,99,9281369605,General
15ABCDE4596F1Z872,Active,98,9378613930,General
21ABCDE8842F1Z873,Active,80,9768467310,General
23ABCDE9291F1Z874,Active,85,9653350021,General
20ABCDE2810F1Z875,Active,84,9291041412,General
25ABCDE5996F1Z876,Active,88,9718236915,General
35ABCDE5529F1Z877,Active,93,9424935029,General
29ABCDE4254F1Z878,Active,86,9638712274,General
29ABCDE2689F1Z879,Active,96,9978653139,General
12ABCDE1045F1Z880,Active,93,9331334149,General
13ABCDE8879F1Z881,Active,80,9191970860,General
15ABCDE7277F1Z882,Active,89,9659899579,General
31ABCDE9450F1Z883,Active,73,9814971977,General
23ABCDE3993F1Z884,Active,87,9888668816,General
34ABCDE8942F1Z885,Active,92,9613589520,General
11ABCDE1057F1Z886,Active,80,9995802738,General
22ABCDE7185F1Z887,Active,85,9352162297,General
32ABCDE6224F1Z888,Active,81,9281736264,General
31ABCDE3814F1Z889,Active,95,9843044919,General
21ABCDE3550F1Z890,Active,94,9891284706,General
22ABCDE4436F1Z891,Active,81,9847923258,General
12ABCDE4530F1Z892,Active,72,9369034475,General
17ABCDE3058F1Z893,Active,91,9500406337,General
33ABCDE8660F1Z894,Active,94,9199007180,General
33ABCDE6154F1Z895,Active,94,9882733297,General
29ABCDE1772F1Z896,Active,92,9682797821,General
36ABCDE5822F1Z897,Active,85,9622557273,General
25ABCDE4733F1Z898,Active,74,9112960692,General
28ABCDE5946F1Z899,Active,84,9195457440,General
23ABCDE7779F1Z900,Active,90,9701026988,General
33ABCDE3319F1Z901,Active,82,9997933061,General
29ABCDE2815F1Z902,Active,81,9666527866,General
30ABCDE2951F1Z903,Active,71,9500349262,General
15ABCDE6330F1Z904,Active,88,9106122320,General
17ABCDE7235F1Z905,Active,91,9787228102,General
16ABCDE6580F1Z906,Active,76,9407351264,General
19ABCDE6366F1Z907,Active,87,9187717040,General
27ABCDE4969F1Z908,Active,91,9263285325,General
29ABCDE8917F1Z909,Active,93,9652499609,General
10ABCDE7910F1Z910,Active,93,9390813432,General
33ABCDE8751F1Z911,Active,97,9393688793,General
16ABCDE4040F1Z912,Active,75,9130480818,General
21ABCDE1891F1Z913,Active,81,9983606586,General
18ABCDE1526F1Z914,Active,99,9235221548,General
31ABCDE8949F1Z915,Active,94,9118535780,General
16ABCDE8753F1Z916,Active,74,9508916895,General
28ABCDE4010F1Z917,Active,93,9461739943,General
23ABCDE9572F1Z918,Active,88,9716937527,General
27ABCDE7945F1Z919,Active,99,9421812923,General
13ABCDE7599F1Z920,Active,81,9869722106,General
22ABCDE3274F1Z921,Active,94,9652450525,General
23ABCDE6545F1Z922,Active,77,9518329486,General
35ABCDE1950F1Z923,Active,70,9221746588,General
33ABCDE9435F1Z924,Active,86,9636890376,General
12ABCDE2478F1Z925,Active,73,9849005726,General
33ABCDE7938F1Z926,Active,73,9986513020,General
32ABCDE9348F1Z927,Active,82,9599620230,General
15ABCDE8290F1Z928,Active,83,9676408566,General
31ABCDE1724F1Z929,Active,85,9841409927,General
31ABCDE8999F1Z930,Active,71,9402090974,General
29ABCDE6278F1Z931,Active,88,9898677946,General
35ABCDE6419F1Z932,Active,78,9646513040,General
35ABCDE5442F1Z933,Active,99,9680141697,General
35ABCDE7844F1Z934,Active,81,9514987492,General
27ABCDE1897F1Z935,Active,88,9979354741,General
32ABCDE4086F1Z936,Active,80,9517277784,General
27ABCDE8307F1Z937,Active,73,9654574860,General
15ABCDE6730F1Z938,Active,91,9745392512,General
17ABCDE1520F1Z939,Active,80,9672427783,General
35ABCDE9088F1Z940,Active,77,9266003703,General
22ABCDE3520F1Z941,Active,94,9628881001,General
22ABCDE2221F1Z942,Active,88,9316796736,General
31ABCDE2874F1Z943,Active,80,9161939951,General
15ABCDE3539F1Z944,Active,88,9289138647,General
29ABCDE9845F1Z945,Active,100,9495406200,General
30ABCDE3663F1Z946,Active,100,9593687300,General
33ABCDE4013F1Z947,Active,99,9797615465,General
28ABCDE2244F1Z948,Active,99,9641481852,General
26ABCDE6141F1Z949,Active,75,9870633273,General
16ABCDE8694F1Z950,Active,78,9765875377,General
29ABCDE9229F1Z951,Active,89,9455237442,General
20ABCDE1055F1Z952,Active,91,9285736014,General
18ABCDE4807F1Z953,Active,71,9772403436,General
24ABCDE2549F1Z954,Active,74,9621521355,General
17ABCDE1295F1Z955,Active,75,9775821769,General
16ABCDE2051F1Z956,Active,79,9314036832,General
26ABCDE5200F1Z957,Active,95,9416676304,General
18ABCDE4676F1Z958,Active,79,9264400182,General
29ABCDE3352F1Z959,Active,93,9535107951,General
22ABCDE9373F1Z960,Active,90,9544866312,General
12ABCDE3527F1Z961,Active,97,9644485912,General
19ABCDE3698F1Z962,Active,97,9968404118,General
26ABCDE3221F1Z963,Active,99,9508164114,General
14ABCDE8807F1Z964,Active,72,9261074684,General
34ABCDE8159F1Z965,Active,93,9735533090,General
14ABCDE6854F1Z966,Active,86,9935687543,General
32ABCDE8216F1Z967,Active,97,9332899782,General
20ABCDE3560F1Z968,Active,100,9657181343,General
34ABCDE7931F1Z969,Active,77,9672990017,General
17ABCDE6967F1Z970,Active,78,9995786333,General
29ABCDE1238F1Z971,Active,77,9735635635,General
34ABCDE4502F1Z972,Active,76,9212169913,General
31ABCDE6203F1Z973,Active,84,9872352886,General
19ABCDE7623F1Z974,Active,82,9689952380,General
36ABCDE2204F1Z975,Active,93,9248432899,General
30ABCDE3864F1Z976,Active,76,9240670872,General
23ABCDE7418F1Z977,Active,70,9222989203,General
16ABCDE5248F1Z978,Active,97,9329018991,General
31ABCDE6669F1Z979,Active,73,9842584519,General
24ABCDE1708F1Z980,Active,88,9597865645,General
32ABCDE4650F1Z981,Active,86,9986467827,General
26ABCDE3090F1Z982,Active,77,9180820211,General
31ABCDE6071F1Z983,Active,92,9146399791,General
23ABCDE8043F1Z984,Active,91,9652449919,General
36ABCDE7058F1Z985,Active,80,9639829145,General
19ABCDE1740F1Z986,Active,93,9625508569,General
30ABCDE2719F1Z987,Active,79,9610043351,General
28ABCDE4596F1Z988,Active,86,9113215894,General
14ABCDE2282F1Z989,Active,76,9736520802,General
31ABCDE1837F1Z990,Active,97,9578599699,General
33ABCDE4703F1Z991,Active,88,9994322766,General
30ABCDE7169F1Z992,Active,76,9882733138,General
10ABCDE4586F1Z993,Active,85,9618266238,General
32ABCDE7818F1Z994,Active,79,9766509188,General
34ABCDE6284F1Z995,Active,91,9602820359,General
23ABCDE8277F1Z996,Active,78,9137086414,General
12ABCDE4004F1Z997,Active,73,9359708385,General
25ABCDE4372F1Z998,Active,88,9871221016,General
29ABCDE5589F1Z999,Active,72,9560221391,General
30ABCDE8830F1Z1000,Active,79,9415743085,General
34ABCDE5129F1Z1001,Active,94,9538400758,General
29ABCDE2784F1Z1002,Active,90,9824493800,General
19ABCDE2666F1Z1003,Active,84,9739713319,General
24ABCDE3344F1Z1004,Active,82,9903736315,General
15ABCDE6714F1Z1005,Active,96,9773321647,General
13ABCDE3972F1Z1006,Active,70,9605811014,General
12ABCDE7283F1Z1007,Active,99,9181040941,General
21ABCDE4726F1Z1008,Active,99,9101734973,General
14ABCDE4493F1Z1009,Active,77,9542816506,General
17ABCDE9604F1Z1010,Active,74,9371909797,General
19ABCDE8656F1Z1011,Active,91,9200396077,General
24ABCDE2949F1Z1012,Active,87,9980153466,General
33ABCDE9239F1Z1013,Active,88,9861761971,General
20ABCDE3257F1Z1014,Active,81,9310846444,General
24ABCDE7910F1Z1015,Active,76,9659009048,General
12ABCDE2287F1Z1016,Active,85,9193192972,General
24ABCDE6433F1Z1017,Active,92,9314461650,General
25ABCDE6703F1Z1018,Active,98,9473230185,General
17ABCDE8336F1Z1019,Active,99,9691801428,General
18ABCDE9906F1Z1020,Active,99,9392391543,General
20ABCDE4734F1Z1021,Active,87,9583562861,General
22ABCDE3369F1Z1022,Active,83,9341616655,General
27ABCDE3872F1Z1023,Active,77,9605748494,General
28ABCDE5407F1Z1024,Active,89,9933890290,General
14ABCDE3928F1Z1025,Active,99,9388998488,General
16ABCDE5979F1Z1026,Active,73,9488771236,General
15ABCDE9853F1Z1027,Active,89,9364268184,General
33ABCDE4695F1Z1028,Active,95,9776461405,General
28ABCDE6266F1Z1029,Active,78,9885225596,General
21ABCDE5068F1Z1030,Active,96,9387808178,General
22ABCDE5113F1Z1031,Active,84,9435403324,General
35ABCDE5136F1Z1032,Active,85,9460599037,General
30ABCDE2187F1Z1033,Active,83,9797783858,General
17ABCDE4209F1Z1034,Active,71,9351498911,General
10ABCDE8279F1Z1035,Active,81,9311205541,General
25ABCDE4358F1Z1036,Active,78,9542086048,General
12ABCDE9910F1Z1037,Active,71,9572217947,General
25ABCDE2449F1Z1038,Active,91,9810337573,General
35ABCDE6775F1Z1039,Active,97,9628972876,General
16ABCDE8448F1Z1040,Active,87,9589339232,General
27ABCDE2301F1Z1041,Active,79,9359433349,General
32ABCDE4394F1Z1042,Active,78,9295009827,General
21ABCDE8432F1Z1043,Active,89,9439831502,General
17ABCDE8591F1Z1044,Active,87,9702604312,General
29ABCDE6331F1Z1045,Active,97,9512434150,General
15ABCDE5502F1Z1046,Active,71,9883883917,General
26ABCDE5038F1Z1047,Active,96,9242318938,General
34ABCDE8423F1Z1048,Active,72,9244244135,General
20ABCDE5677F1Z1049,Active,71,9621325910,General
36ABCDE4662F1Z1050,Active,83,9751971795,General
27ABCDE4756F1Z1051,Active,93,9629425787,General
12ABCDE6661F1Z1052,Active,95,9343586577,General
30ABCDE4005F1Z1053,Active,96,9784673244,General
16ABCDE7838F1Z1054,Active,92,9878381165,General
11ABCDE9265F1Z1055,Active,84,9272523727,General
34ABCDE6742F1Z1056,Active,85,9338270241,General
11ABCDE9096F1Z1057,Active,73,9625310844,General
34ABCDE2861F1Z1058,Active,70,9520555963,General
10ABCDE4963F1Z1059,Active,87,9726233169,General
11ABCDE2862F1Z1060,Active,77,9481407797,General
24ABCDE5173F1Z1061,Active,97,9416708050,General
36ABCDE1352F1Z1062,Active,80,9858767229,General
16ABCDE1711F1Z1063,Active,81,9796653135,General
13ABCDE6084F1Z1064,Active,93,9698409703,General
17ABCDE1009F1Z1065,Active,70,9436603274,General
30ABCDE1655F1Z1066,Active,86,9970569710,General
17ABCDE3092F1Z1067,Active,74,9394600044,General
13ABCDE1699F1Z1068,Active,72,9447793787,General
32ABCDE6616F1Z1069,Active,71,9817636187,General
23ABCDE6728F1Z1070,Active,97,9451308587,General
22ABCDE6420F1Z1071,Active,71,9235782003,General
20ABCDE8549F1Z1072,Active,86,9882435481,General
28ABCDE7289F1Z1073,Active,70,9252214550,General
31ABCDE3798F1Z1074,Active,75,9899975129,General
35ABCDE7046F1Z1075,Active,86,9744248947,General
35ABCDE4343F1Z1076,Active,72,9895332125,General
35ABCDE8276F1Z1077,Active,81,9670148625,General
36ABCDE7838F1Z1078,Active,95,9835210846,General
11ABCDE6156F1Z1079,Active,91,9233150757,General
32ABCDE9565F1Z1080,Active,82,9585787552,General
33ABCDE2789F1Z1081,Active,73,9151799045,General
25ABCDE4204F1Z1082,Active,93,9902421890,General
18ABCDE1022F1Z1083,Active,85,9623378267,General
29ABCDE5072F1Z1084,Active,82,9305401612,General
19ABCDE4065F1Z1085,Active,91,9308178590,General
21ABCDE1042F1Z1086,Active,94,9580376478,General
17ABCDE4282F1Z1087,Active,73,9647434265,General
34ABCDE2538F1Z1088,Active,71,9120747157,General
16ABCDE3746F1Z1089,Active,79,9795419818,General
32ABCDE3626F1Z1090,Active,77,9109849488,General
13ABCDE1304F1Z1091,Active,83,9327544047,General
12ABCDE7479F1Z1092,Active,78,9811316068,General
20ABCDE4908F1Z1093,Active,91,9120664175,General
23ABCDE9228F1Z1094,Active,98,9618158913,General
18ABCDE5702F1Z1095,Active,100,9189761764,General
18ABCDE5634F1Z1096,Active,80,9412551568,General
26ABCDE9625F1Z1097,Active,96,9333119584,General
10ABCDE9725F1Z1098,Active,86,9818851882,General
28ABCDE9131F1Z1099,Active,100,9345452182,General
13ABCDE7342F1Z1100,Active,81,9278612364,General
25ABCDE8234F1Z1101,Active,81,9682680232,General
18ABCDE4223F1Z1102,Active,73,9205103767,General
27ABCDE7883F1Z1103,Active,79,9355821613,General
26ABCDE2287F1Z1104,Active,80,9627959821,General
35ABCDE3257F1Z1105,Active,76,9787895951,General
18ABCDE3479F1Z1106,Active,83,9479998149,General
24ABCDE9165F1Z1107,Active,83,9612071141,General
29ABCDE9836F1Z1108,Active,98,9781887339,General
28ABCDE4765F1Z1109,Active,72,9400124039,General
22ABCDE1168F1Z1110,Active,98,9639606794,General
11ABCDE2126F1Z1111,Active,77,9207565767,General
20ABCDE7829F1Z1112,Active,82,9904664556,General
13ABCDE8267F1Z1113,Active,83,9128126786,General
31ABCDE9311F1Z1114,Active,81,9185517915,General
33ABCDE9908F1Z1115,Active,96,9397339809,General
26ABCDE1062F1Z1116,Active,97,9859486491,General
23ABCDE1261F1Z1117,Active,74,9806887037,General
33ABCDE5749F1Z1118,Active,77,9327749030,General
15ABCDE8314F1Z1119,Active,82,9405203904,General
16ABCDE1321F1Z1120,Active,76,9833139258,General
25ABCDE4419F1Z1121,Active,70,9239904226,General
10ABCDE4341F1Z1122,Active,83,9997780227,General
21ABCDE6293F1Z1123,Active,74,9152669169,General
23ABCDE5185F1Z1124,Active,84,9647632800,General
36ABCDE9458F1Z1125,Active,74,9861351400,General
36ABCDE3233F1Z1126,Active,99,9123397472,General
34ABCDE7847F1Z1127,Active,70,9277449914,General
12ABCDE6252F1Z1128,Active,78,9733854637,General
22ABCDE9794F1Z1129,Active,83,9778797491,General
33ABCDE5290F1Z1130,Active,96,9432560777,General
16ABCDE4474F1Z1131,Active,71,9604369803,General
15ABCDE4484F1Z1132,Active,89,9510903553,General
28ABCDE1530F1Z1133,Active,79,9202274797,General
20ABCDE2385F1Z1134,Active,84,9200085821,General
13ABCDE3950F1Z1135,Active,97,9314946338,General
24ABCDE2133F1Z1136,Active,72,9989561706,General
29ABCDE8851F1Z1137,Active,97,9625260456,General
22ABCDE3151F1Z1138,Active,73,9870095305,General
19ABCDE1102F1Z1139,Active,98,9179568169,General
18ABCDE6384F1Z1140,Active,99,9383274034,General
32ABCDE7917F1Z1141,Active,100,9729960673,General
31ABCDE1569F1Z1142,Active,81,9585348518,General
27ABCDE1601F1Z1143,Active,83,9730478231,General
35ABCDE2550F1Z1144,Active,92,9907383939,General
29ABCDE5237F1Z1145,Active,70,9967015701,General
28ABCDE7416F1Z1146,Active,94,9203310121,General
36ABCDE4441F1Z1147,Active,81,9701129984,General
24ABCDE4081F1Z1148,Active,75,9452280446,General
25ABCDE8899F1Z1149,Active,80,9850536769,General
26ABCDE7837F1Z1150,Active,92,9407986491,General
20ABCDE9220F1Z1151,Active,94,9315002580,General
33ABCDE1229F1Z1152,Active,74,9794854799,General
25ABCDE8551F1Z1153,Active,83,9216945966,General
23ABCDE7612F1Z1154,Active,97,9763701248,General
22ABCDE2529F1Z1155,Active,74,9513604442,General
13ABCDE7105F1Z1156,Active,99,9687299080,General
11ABCDE2164F1Z1157,Active,71,9616977959,General
29ABCDE5934F1Z1158,Active,85,9303150287,General
14ABCDE5954F1Z1159,Active,92,9811601432,General
15ABCDE7342F1Z1160,Active,84,9861904377,General
18ABCDE5109F1Z1161,Active,84,9707948689,General
25ABCDE8409F1Z1162,Active,86,9939093377,General
28ABCDE8858F1Z1163,Active,85,9997385554,General
11ABCDE4953F1Z1164,Active,89,9302167463,General
19ABCDE6422F1Z1165,Active,74,9222828289,General
22ABCDE2816F1Z1166,Active,74,9494370575,General
21ABCDE7921F1Z1167,Active,72,9775628176,General
22ABCDE6373F1Z1168,Active,82,9373749808,General
15ABCDE7062F1Z1169,Active,71,9888041155,General
23ABCDE1863F1Z1170,Active,87,9419794550,General
24ABCDE2581F1Z1171,Active,93,9503259003,General
13ABCDE5880F1Z1172,Active,78,9785282647,General
19ABCDE8624F1Z1173,Active,82,9649228712,General
16ABCDE6185F1Z1174,Active,97,9608619464,General
23ABCDE6617F1Z1175,Active,99,9687165896,General
16ABCDE7885F1Z1176,Active,91,9490184918,General
35ABCDE1396F1Z1177,Active,95,9867356998,General
23ABCDE1540F1Z1178,Active,89,9435997540,General
20ABCDE3309F1Z1179,Active,79,9945349984,General
10ABCDE2392F1Z1180,Active,78,9715721627,General
14ABCDE7562F1Z1181,Active,70,9261683115,General
23ABCDE3374F1Z1182,Active,72,9878496492,General
12ABCDE2467F1Z1183,Active,97,9504494970,General
16ABCDE8096F1Z1184,Active,86,9850552097,General
32ABCDE4881F1Z1185,Active,71,9614025723,General
17ABCDE2928F1Z1186,Active,70,9919184464,General
33ABCDE1110F1Z1187,Active,94,9336224477,General
10ABCDE5607F1Z1188,Active,80,9101546524,General
29ABCDE2955F1Z1189,Active,71,9442047448,General
21ABCDE3898F1Z1190,Active,79,9759149624,General
35ABCDE4294F1Z1191,Active,74,9774563850,General
12ABCDE2142F1Z1192,Active,98,9255836579,General
14ABCDE6213F1Z1193,Active,83,9945750596,General
12ABCDE4800F1Z1194,Active,94,9451776247,General
35ABCDE9854F1Z1195,Active,93,9236046413,General
30ABCDE3150F1Z1196,Active,97,9509269416,General
21ABCDE2929F1Z1197,Active,84,9495074779,General
28ABCDE2170F1Z1198,Active,82,9560945318,General
29ABCDE7537F1Z1199,Active,75,9637337851,General
